2
423
842
0.05 0.0 0.0
0.0 0.05 0.0
0.0 0.0 0.05
-0.05 0.0 0.0
0.0 -0.05 0.0
0.0 0.0 -0.05
0.04903926401533346 0.009754516125078765 0.0
0.04619397660466504 0.01913417166870985 0.0
0.04157348056672676 0.02777851172341658 0.0
0.03535533897533665 0.0353553391433181 0.0
0.02777851158002165 0.04157348066254019 0.0
0.01913417156227726 0.04619397664875087 0.0
0.009754516071730278 0.04903926402594513 0.0
-0.009754516125078765 0.04903926401533346 0.0
-0.01913417166870985 0.04619397660466504 0.0
-0.02777851172341658 0.04157348056672676 0.0
-0.0353553391433181 0.03535533897533665 0.0
-0.04157348066254019 0.02777851158002165 0.0
-0.04619397664875087 0.01913417156227726 0.0
-0.04903926402594513 0.009754516071730278 0.0
-0.04903926401533346 -0.009754516125078765 0.0
-0.04619397660466504 -0.01913417166870985 0.0
-0.04157348056672676 -0.02777851172341658 0.0
-0.03535533897533665 -0.0353553391433181 0.0
-0.02777851158002165 -0.04157348066254019 0.0
-0.01913417156227726 -0.04619397664875087 0.0
-0.009754516071730278 -0.04903926402594513 0.0
0.009754516125078765 -0.04903926401533346 0.0
0.01913417166870985 -0.04619397660466504 0.0
0.02777851172341658 -0.04157348056672676 0.0
0.0353553391433181 -0.03535533897533665 0.0
0.04157348066254019 -0.02777851158002165 0.0
0.04619397664875087 -0.01913417156227726 0.0
0.04903926402594513 -0.009754516071730278 0.0
0.04903926401533346 0.0 -0.009754516125078765
0.04619397660466504 0.0 -0.01913417166870985
0.04157348056672676 0.0 -0.02777851172341658
0.03535533897533665 0.0 -0.0353553391433181
0.02777851158002165 0.0 -0.04157348066254019
0.01913417156227726 0.0 -0.04619397664875087
0.009754516071730278 0.0 -0.04903926402594513
-0.009754516125078765 0.0 -0.04903926401533346
-0.01913417166870985 0.0 -0.04619397660466504
-0.02777851172341658 0.0 -0.04157348056672676
-0.0353553391433181 0.0 -0.03535533897533665
-0.04157348066254019 0.0 -0.02777851158002165
-0.04619397664875087 0.0 -0.01913417156227726
-0.04903926402594513 0.0 -0.009754516071730278
-0.04903926401533346 0.0 0.009754516125078765
-0.04619397660466504 0.0 0.01913417166870985
-0.04157348056672676 0.0 0.02777851172341658
-0.03535533897533665 0.0 0.0353553391433181
-0.02777851158002165 0.0 0.04157348066254019
-0.01913417156227726 0.0 0.04619397664875087
-0.009754516071730278 0.0 0.04903926402594513
0.009754516125078765 0.0 0.04903926401533346
0.01913417166870985 0.0 0.04619397660466504
0.02777851172341658 0.0 0.04157348056672676
0.0353553391433181 0.0 0.03535533897533665
0.04157348066254019 0.0 0.02777851158002165
0.04619397664875087 0.0 0.01913417156227726
0.04903926402594513 0.0 0.009754516071730278
0.0 -0.04903926401533346 -0.009754516125078765
0.0 -0.04619397660466504 -0.01913417166870985
0.0 -0.04157348056672676 -0.02777851172341658
0.0 -0.03535533897533665 -0.0353553391433181
0.0 -0.02777851158002165 -0.04157348066254019
0.0 -0.01913417156227726 -0.04619397664875087
0.0 -0.009754516071730278 -0.04903926402594513
0.0 0.009754516125078765 -0.04903926401533346
0.0 0.01913417166870985 -0.04619397660466504
0.0 0.02777851172341658 -0.04157348056672676
0.0 0.0353553391433181 -0.03535533897533665
0.0 0.04157348066254019 -0.02777851158002165
0.0 0.04619397664875087 -0.01913417156227726
0.0 0.04903926402594513 -0.009754516071730278
0.0 0.04903926401533346 0.009754516125078765
0.0 0.04619397660466504 0.01913417166870985
0.0 0.04157348056672676 0.02777851172341658
0.0 0.03535533897533665 0.0353553391433181
0.0 0.02777851158002165 0.04157348066254019
0.0 0.01913417156227726 0.04619397664875087
0.0 0.009754516071730278 0.04903926402594513
0.0 -0.009754516125078765 0.04903926401533346
0.0 -0.01913417166870985 0.04619397660466504
0.0 -0.02777851172341658 0.04157348056672676
0.0 -0.0353553391433181 0.03535533897533665
0.0 -0.04157348066254019 0.02777851158002165
0.0 -0.04619397664875087 0.01913417156227726
0.0 -0.04903926402594513 0.009754516071730278
0.03797747630987382 0.0313900401364224 0.00850744811131771
0.03129779686405545 0.00817575688890754 0.03812617094267141
0.007796746230069151 0.03822195767267247 0.03127767094737612
0.04360502646881426 0.008380326064274217 0.02298633945869708
0.008695007987968675 0.02296522492520241 0.04355450929839554
0.02303051853170662 0.04354096982864961 0.008589479759644554
0.04714048751424234 0.01464810071962445 0.00795031963051173
0.01459069951868082 0.008036961433884295 0.04714359700389676
0.008179352758423098 0.04716317254793714 0.01444760684912161
0.03106090596747563 0.03825431973664067 0.008475089496076232
0.03294121391100151 0.03374741856047128 0.01661289157774765
0.03928083577599971 0.02605177829674316 0.01668294902936178
0.03356232656192848 0.02786936766021333 0.02443089400677604
0.0270236706215831 0.03470646675515724 0.02377356497266139
0.02662221167323292 0.0285458403285742 0.03124728541107415
0.03351636274347187 0.02125531480424612 0.03041159352977753
0.02519390842109522 0.02138616079453318 0.03752198162330769
0.01836939678165046 0.02916495581935822 0.03622113490675262
0.009186138769628092 0.03077195824232151 0.03832364075134247
0.0435402307078258 0.02311630189324154 0.008359718696811595
0.03818191599205268 0.007721960407528598 0.03134505732392897
0.02306882386612105 0.00820528339212734 0.04359475530254486
0.01777050108797254 0.01668242579040355 0.04365668288853432
0.008205283415725566 0.04359475527870213 0.02306882390278472
0.01688791401582764 0.04365971694904049 0.01756779656427293
0.02573218979176894 0.03978505931461061 0.01596882787975679
0.0385946637381452 0.02138767013390607 0.02351636658122855
0.02030650013499426 0.03482699861633067 0.02957577082081852
0.04362837216511636 0.01687007522681646 0.01766255089344836
0.04716631346716583 0.008028067477016182 0.01452201798998771
0.00834949280868685 0.0143665801345869 0.04715811006681862
0.01433868456446361 0.04720738319478749 0.008115731443394914
0.01512317562653816 0.03959084880338542 0.02653025160069837
0.006713065194722917 0.04909466113424815 0.006681991006035864
0.006718940003778211 0.006768434405655079 0.04908201443423012
0.02644701614823151 0.01401271827582797 0.04005245389957349
0.03413935540804373 0.01394982189320438 0.03376250703770606
0.04908503343305819 0.006732736928573933 0.006732736911997717
